Date,Open,High,Low,Close,Adj Close,Volume,Return,Volatility_20,MA10,MA20,MA50,RSI14,High_Low_Range,Open_Close_Diff,Volume_Change,Tomorrow_Close,Target
1981-03-11,0.390625,0.390625,0.3861607015132904,0.3861607015132904,0.3059704303741455,7464800,-0.03888889012513341,0.03656599265598702,0.446875,0.45100446343421935,0.5120982134342194,30.952380195496815,0.004464298486709595,-0.004464298486709595,0.052091554853985755,0.4017857015132904,1
1981-03-12,0.4017857015132904,0.4040178656578064,0.4017857015132904,0.4017857015132904,0.3183508515357971,14812000,0.040462429083976126,0.03792128620704633,0.4412946403026581,0.4475446417927742,0.5075892847776413,41.25000166892974,0.002232164144515991,0.0,0.9842460615153787,0.3973214328289032,0
1981-03-13,0.3995535671710968,0.3995535671710968,0.3973214328289032,0.3973214328289032,0.3148136734962463,57825600,-0.011111069078797331,0.03792814953559784,0.43370535373687746,0.44408482015132905,0.5033482134342193,37.97468803685673,0.0022321343421936035,-0.0022321343421936035,2.9039697542533083,0.4129464328289032,1
1981-03-16,0.4129464328289032,0.4174107015132904,0.4129464328289032,0.4129464328289032,0.3271938264369964,9307200,0.03932584227523539,0.039088783431533845,0.42745535373687743,0.44196428507566454,0.4992857140302658,46.835446888734346,0.004464268684387207,0.0,-0.8390470656595003,0.4330357015132904,1
1981-03-17,0.4330357015132904,0.4375,0.4330357015132904,0.4330357015132904,0.3431113362312317,10936800,0.04864860690711148,0.04037168975550038,0.4238839238882065,0.44029017686843874,0.4958928561210632,44.736835170649876,0.004464298486709595,0.0,0.17509025270758127,0.4598214328289032,1
1981-03-18,0.4598214328289032,0.4642857015132904,0.4598214328289032,0.4598214328289032,0.364334762096405,9234400,0.06185571125430789,0.04169569937125521,0.42343749701976774,0.4389508917927742,0.4935714274644852,50.58823307657727,0.004464268684387207,0.0,-0.15565796210957505,0.4553571343421936,0
1981-03-19,0.4575892984867096,0.4575892984867096,0.4553571343421936,0.4553571343421936,0.3607976138591766,9452800,-0.009708765551106335,0.03950019567652761,0.4227678537368774,0.4388392835855484,0.4916517847776413,44.999994158744954,0.002232164144515991,-0.002232164144515991,0.02365069739235892,0.4598214328289032,1
1981-03-20,0.4598214328289032,0.4642857015132904,0.4598214328289032,0.4598214328289032,0.364334762096405,3651200,0.009803949801201028,0.037414594636988985,0.4229910671710968,0.44017857015132905,0.49004464149475097,45.679012956170034,0.004464268684387207,0.0,-0.613744075829384,0.4776785671710968,1
1981-03-23,0.4776785671710968,0.4821428656578064,0.4776785671710968,0.4776785671710968,0.3784837126731872,5504800,0.038834932578791115,0.038159805617627274,0.42857142388820646,0.4420758917927742,0.4882142847776413,52.325580131691765,0.004464298486709595,0.0,0.5076687116564418,0.4754464328289032,0
1981-03-24,0.4776785671710968,0.4776785671710968,0.4754464328289032,0.4754464328289032,0.3767151534557342,7039200,-0.004672879412222164,0.03704910789621738,0.43593749701976775,0.4446428567171097,0.4864285707473755,52.941181090464035,0.0022321343421936035,-0.0022321343421936035,0.2787385554425228,0.4665178656578064,0
1981-03-25,0.4709821343421936,0.4709821343421936,0.4665178656578064,0.4665178656578064,0.3696406185626983,1764000,-0.01877933360015316,0.03490912546749072,0.44397321343421936,0.4454241067171097,0.4848660707473755,51.13636691215616,0.004464268684387207,-0.004464268684387207,-0.7494033412887828,0.4575892984867096,0
1981-03-26,0.4598214328289032,0.4598214328289032,0.4575892984867096,0.4575892984867096,0.3625660538673401,3068800,-0.019138746505468096,0.03509215069326333,0.4495535731315613,0.4454241067171097,0.4830803567171097,50.0,0.0022321343421936035,-0.0022321343421936035,0.7396825396825397,0.4419642984867096,0
1981-03-27,0.4441964328289032,0.4441964328289032,0.4419642984867096,0.4419642984867096,0.3501858413219452,3063200,-0.03414634051030763,0.03497726097898003,0.45401785969734193,0.44386160671710967,0.4807589280605316,55.55555921850227,0.0022321343421936035,-0.0022321343421936035,-0.0018248175182481452,0.4419642984867096,0
1981-03-30,0.4419642984867096,0.4464285671710968,0.4419642984867096,0.4419642984867096,0.3501858413219452,2475200,0.0,0.0349395970767809,0.45691964626312254,0.4421875,0.4785267859697342,62.50000927183461,0.004464268684387207,0.0,-0.19195612431444242,0.4375,0
1981-03-31,0.4419642984867096,0.4419642984867096,0.4375,0.4375,0.3466486632823944,3998400,-0.010101038708319687,0.034884772964399846,0.45736607611179353,0.440625,0.4755357140302658,67.16418386328922,0.004464298486709595,-0.004464298486709595,0.6153846153846154,0.4330357015132904,0
1981-04-01,0.4352678656578064,0.4352678656578064,0.4330357015132904,0.4330357015132904,0.3431113362312317,8517600,-0.010204110826764756,0.03489193934355453,0.45468750298023225,0.4390625,0.4728125,61.290321885981285,0.002232164144515991,-0.002232164144515991,1.1302521008403361,0.4709821343421936,1
1981-04-02,0.4709821343421936,0.4732142984867096,0.4709821343421936,0.4709821343421936,0.3731777667999267,7851200,0.08762887839569644,0.04032481086656392,0.4562500029802322,0.4395089283585548,0.470625,71.42856399734427,0.002232164144515991,0.0,-0.07823800131492442,0.4732142984867096,1
1981-04-03,0.4732142984867096,0.4754464328289032,0.4732142984867096,0.4732142984867096,0.3749464452266693,4121600,0.004739381776409868,0.04023928703187264,0.45758928954601286,0.44029017835855483,0.46834821403026583,69.01408106390261,0.0022321343421936035,0.0,-0.47503566333808844,0.4642857015132904,0
1981-04-06,0.4665178656578064,0.4665178656578064,0.4642857015132904,0.4642857015132904,0.3678719997406006,5700800,-0.018867978000605468,0.03595669196232451,0.4562500029802322,0.44241071343421934,0.4659375,60.60605386291316,0.002232164144515991,-0.002232164144515991,0.38315217391304346,0.4598214328289032,0
1981-04-07,0.4620535671710968,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,2671200,-0.009615348200119889,0.03395568350059135,0.45468750298023225,0.4453125,0.4636160713434219,50.0,0.0022321343421936035,-0.0022321343421936035,-0.531434184675835,0.4821428656578064,1
1981-04-08,0.4821428656578064,0.4866071343421936,0.4821428656578064,0.4821428656578064,0.3820209205150604,5488000,0.04854369812989745,0.03331793909994577,0.4562500029802322,0.4501116082072258,0.4618303567171097,59.37500260770228,0.004464268684387207,0.0,1.0545073375262053,0.4910714328289032,1
1981-04-09,0.4910714328289032,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3890954852104187,3124800,0.01851850936115218,0.03267515733764978,0.4595982164144516,0.4545758947730064,0.4605803573131561,60.606058154006,0.0022321343421936035,0.0,-0.43061224489795913,0.4977678656578064,1
1981-04-10,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,8366400,0.013636372187906032,0.03227675019508475,0.4651785731315613,0.4595982164144516,0.4598660719394684,57.37705133320653,0.0022321343421936035,0.0,1.6774193548387095,0.4977678656578064,0
1981-04-13,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,4015200,0.0,0.03170539587458484,0.47075892984867096,0.46383928805589675,0.4597321438789368,58.33333147896737,0.0022321343421936035,0.0,-0.5200803212851406,0.4977678656578064,0
1981-04-14,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,1663200,0.0,0.030411777050927236,0.4767857164144516,0.46707589626312257,0.4601785725355148,62.499994039538365,0.0022321343421936035,0.0,-0.5857740585774058,0.4732142984867096,0
1981-04-15,0.4754464328289032,0.4754464328289032,0.4732142984867096,0.4732142984867096,0.3749464452266693,8512000,-0.04932734486315016,0.030097005918749437,0.48080357611179353,0.4677455395460129,0.45977678716182707,55.55555320080516,0.0022321343421936035,-0.0022321343421936035,4.117845117845118,0.4464285671710968,0
1981-04-16,0.4486607015132904,0.4486607015132904,0.4464285671710968,0.4464285671710968,0.3537230193614959,5969600,-0.05660380804483467,0.03275485132676013,0.47834821939468386,0.46729911118745804,0.45848214387893677,51.4705818829684,0.0022321343421936035,-0.0022321343421936035,-0.2986842105263158,0.4598214328289032,1
1981-04-20,0.4598214328289032,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,8836800,0.030000019359588848,0.03339390796653576,0.4770089328289032,0.46729911118745804,0.45745535790920255,55.40540004142553,0.0022321343421936035,0.0,0.4803001876172608,0.4910714328289032,1
1981-04-21,0.4910714328289032,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3890954852104187,7134400,0.06796116441929301,0.03570761216026271,0.4796875059604645,0.46796875447034836,0.4570089292526245,63.95348422007823,0.0022321343421936035,0.0,-0.19264892268694545,0.5089285969734192,1
1981-04-22,0.5089285969734192,0.5111607313156128,0.5089285969734192,0.5089285969734192,0.403244286775589,4748800,0.03636367939720442,0.03647604334237595,0.48459822237491607,0.46964286267757416,0.45745535850524904,68.47826292023461,0.0022321343421936035,0.0,-0.3343799058084772,0.5223214030265808,1
1981-04-23,0.5223214030265808,0.5245535969734192,0.5223214030265808,0.5223214030265808,0.413856029510498,14504000,0.026315687766040652,0.036385513773032944,0.48861607611179353,0.4724330395460129,0.45816964387893677,64.19752414879633,0.002232193946838379,0.0,2.0542452830188678,0.5178571343421936,0
1981-04-24,0.5223214030265808,0.5223214030265808,0.5178571343421936,0.5178571343421936,0.4103188216686249,8764000,-0.008546976360760072,0.03607172326092013,0.4912946462631226,0.47544643133878706,0.45910714387893675,62.19511698712025,0.004464268684387207,-0.004464268684387207,-0.39575289575289574,0.5133928656578064,0
1981-04-27,0.515625,0.515625,0.5133928656578064,0.5133928656578064,0.4067815542221069,9632000,-0.008620656911597746,0.03498125768989854,0.49285714626312255,0.4790178596973419,0.4600446438789368,63.75001022219975,0.0022321343421936035,-0.0022321343421936035,0.09904153354632594,0.5044642686843872,0
1981-04-28,0.5066964030265808,0.5066964030265808,0.5044642686843872,0.5044642686843872,0.3997070789337158,8047200,-0.017391353816300192,0.03540654321148636,0.49352678656578064,0.4821428582072258,0.46102678656578067,62.19511698712025,0.0022321343421936035,-0.0022321343421936035,-0.16453488372093028,0.4977678656578064,0
1981-04-29,0.5,0.5,0.4977678656578064,0.4977678656578064,0.3944011628627777,3410400,-0.013274286093729937,0.035495252297942224,0.49352678656578064,0.4851562514901161,0.46165178656578065,54.66666785346168,0.0022321343421936035,-0.0022321343421936035,-0.5762004175365345,0.5066964030265808,1
1981-04-30,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.401475727558136,3152800,0.01793715099904092,0.035332150169700885,0.4968749970197678,0.48883928656578063,0.4620535719394684,54.666659783254396,0.004464328289031982,0.0,-0.07553366174055831,0.5066964030265808,0
1981-05-01,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.401475727558136,4138400,0.0,0.030035504953235675,0.5029017806053162,0.490625,0.46303571403026583,52.777768505939726,0.004464328289031982,0.0,0.3126110124333925,0.5044642686843872,0
1981-05-04,0.5066964030265808,0.5066964030265808,0.5044642686843872,0.5044642686843872,0.3997070789337158,3612000,-0.00440526976086808,0.03009462002363862,0.5073660641908646,0.49218749850988386,0.4644642853736877,52.05478775588139,0.0022321343421936035,-0.0022321343421936035,-0.12719891745602163,0.5022321343421936,0
1981-05-05,0.5044642686843872,0.5044642686843872,0.5022321343421936,0.5022321343421936,0.3979384899139404,4384800,-0.004424762031243312,0.029696972370550315,0.5084821343421936,0.49408482015132904,0.46571428537368775,51.35134696263579,0.0022321343421936035,-0.0022321343421936035,0.21395348837209305,0.4888392984867096,0
1981-05-06,0.4910714328289032,0.4910714328289032,0.4888392984867096,0.4888392984867096,0.3873268365859985,4737600,-0.026666624733253097,0.030356538616535516,0.5064732044935226,0.49553571343421937,0.46700892865657806,55.072467413754474,0.0022321343421936035,-0.0022321343421936035,0.08045977011494254,0.4955357015132904,1
1981-05-07,0.4955357015132904,0.4977678656578064,0.4955357015132904,0.4955357015132904,0.3926325738430023,2340800,0.013698577522942124,0.028583478279602448,0.5037946343421936,0.49620535522699355,0.46790178537368776,68.33335113527428,0.002232164144515991,0.0,-0.5059101654846336,0.5,1
1981-05-08,0.5,0.5022321343421936,0.5,0.5,0.396169900894165,1976800,0.009009035016198208,0.0283682924317021,0.5020089209079742,0.4966517835855484,0.46874999940395357,66.07144602709535,0.0022321343421936035,0.0,-0.1555023923444976,0.4888392984867096,0
1981-05-11,0.4910714328289032,0.4910714328289032,0.4888392984867096,0.4888392984867096,0.3873268365859985,2984800,-0.02232140302658081,0.028681881704647656,0.49955356419086455,0.49620535522699355,0.46906249940395356,48.93617263041395,0.0022321343421936035,-0.0022321343421936035,0.5099150141643058,0.4888392984867096,0
1981-05-12,0.4888392984867096,0.4955357015132904,0.4888392984867096,0.4888392984867096,0.3873268365859985,1064000,0.0,0.028681881704647656,0.4979910671710968,0.4957589268684387,0.46933035671710965,38.461506860429566,0.0066964030265808105,0.0,-0.6435272045028142,0.4866071343421936,0
1981-05-13,0.4888392984867096,0.4933035671710968,0.4866071343421936,0.4866071343421936,0.385558158159256,1226400,-0.004566253473127224,0.02869573837069874,0.4968749940395355,0.49520089030265807,0.46968749940395355,26.470565135882524,0.006696432828903198,-0.002232164144515991,0.15263157894736845,0.4799107015132904,0
1981-05-14,0.484375,0.484375,0.4799107015132904,0.4799107015132904,0.3802522718906402,1232000,-0.013761476880020607,0.026548139411849386,0.4941964238882065,0.49553571045398714,0.46999999940395354,25.714255196672667,0.004464298486709595,-0.004464298486709595,0.004566210045662045,0.4910714328289032,1
1981-05-15,0.4910714328289032,0.4977678656578064,0.4910714328289032,0.4910714328289032,0.3890954852104187,1226400,0.023255850057979366,0.023219667979799363,0.4926339268684387,0.49776785373687743,0.4705803567171097,36.8420941677708,0.006696432828903198,0.0,-0.004545454545454519,0.5,1
1981-05-18,0.5,0.5044642686843872,0.5,0.5,0.396169900894165,1041600,0.01818180935441971,0.022695172880615407,0.4921875,0.4997767820954323,0.4714285707473755,47.36842844955891,0.004464268684387207,0.0,-0.15068493150684936,0.4910714328289032,0
1981-05-19,0.4933035671710968,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3890954852104187,6356000,-0.017857134342193604,0.017591639620250305,0.49107142984867097,0.4997767820954323,0.47281249940395353,46.153840887001884,0.0022321343421936035,-0.0022321343421936035,5.102150537634409,0.5066964030265808,1
1981-05-20,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.401475727558136,3320800,0.03181812085396052,0.01712219593881988,0.4928571403026581,0.4996651723980904,0.47491071343421937,50.0,0.004464328289031982,0.0,-0.4775330396475771,0.5357142686843872,1
1981-05-21,0.5357142686843872,0.5379464030265808,0.5357142686843872,0.5357142686843872,0.4244675934314728,8052800,0.057268742158969266,0.020665920838261798,0.4968749970197678,0.5003348156809807,0.4779017847776413,61.81819020421401,0.0022321343421936035,0.0,1.4249578414839799,0.5602678656578064,1
1981-05-22,0.5602678656578064,0.5647321343421936,0.5602678656578064,0.5602678656578064,0.4439224600791931,7856800,0.04583338247405311,0.022751284501046624,0.5029017835855484,0.5024553522467613,0.4810714280605316,69.23078029113537,0.004464268684387207,0.0,-0.024339360222531248,0.5580357313156128,0
1981-05-26,0.5602678656578064,0.5602678656578064,0.5580357313156128,0.5580357313156128,0.4421537220478058,21336000,-0.003984048486473268,0.022637260091829797,0.5098214268684387,0.5046874955296516,0.4842857140302658,69.23078029113537,0.0022321343421936035,-0.0022321343421936035,1.7156094084105487,0.5892857313156128,1
1981-05-27,0.5892857313156128,0.5915178656578064,0.5892857313156128,0.5892857313156128,0.4669145345687866,37374400,0.05599999829101576,0.024764446535852348,0.519866070151329,0.5089285686612129,0.4878125,80.82191830930532,0.0022321343421936035,0.0,0.7517060367454069,0.5892857313156128,0
1981-05-28,0.5892857313156128,0.5915178656578064,0.5892857313156128,0.5892857313156128,0.4669145345687866,18496800,0.0,0.02433598294845615,0.5301339298486709,0.5135044619441033,0.49093750059604646,80.00000381469654,0.0022321343421936035,0.0,-0.5050943961642194,0.5915178656578064,1
1981-05-29,0.5915178656578064,0.59375,0.5915178656578064,0.5915178656578064,0.4686829745769501,14845600,0.0037878642288016184,0.024260420868148332,0.5412946462631225,0.5177455350756646,0.49357142925262454,79.71014604927029,0.0022321343421936035,0.0,-0.197396306388132,0.5915178656578064,0
1981-06-01,0.5915178656578064,0.59375,0.5915178656578064,0.5915178656578064,0.4686829745769501,12812800,0.0,0.024260420868148332,0.5513392895460129,0.5219866082072258,0.4962946438789368,85.9374931547801,0.0022321343421936035,0.0,-0.13692946058091282,0.5625,0
1981-06-02,0.5647321343421936,0.5647321343421936,0.5625,0.5625,0.4456910490989685,10108000,-0.04905661746249479,0.027327006840313833,0.5575892895460128,0.5248883947730064,0.4983482152223587,71.42856399734427,0.0022321343421936035,-0.0022321343421936035,-0.21110139860139865,0.5625,0
1981-06-03,0.5625,0.5669642686843872,0.5625,0.5625,0.4456910490989685,9861600,0.0,0.027257602426606794,0.5647321462631225,0.5279017880558967,0.5000446438789368,72.368422439554,0.004464268684387207,0.0,-0.02437673130193907,0.5736607313156128,1
1981-06-04,0.5736607313156128,0.5758928656578064,0.5736607313156128,0.5736607313156128,0.4545341432094574,14016800,0.019841300116644867,0.026287788937651685,0.5714285790920257,0.5321428596973419,0.502008929848671,76.92308218991668,0.0022321343421936035,0.0,0.42135150482680306,0.5647321343421936,0
1981-06-05,0.5669642686843872,0.5669642686843872,0.5647321343421936,0.5647321343421936,0.4474597573280334,14420000,-0.015564246402124615,0.026784529805703648,0.5743303656578064,0.5356026813387871,0.5039732152223587,71.42856399734427,0.0022321343421936035,-0.0022321343421936035,0.028765481422293293,0.5446428656578064,0
1981-06-08,0.546875,0.546875,0.5446428656578064,0.5446428656578064,0.4315420687198639,23374400,-0.03557309291030064,0.028405368235607298,0.5727678656578064,0.5378348246216774,0.5057142865657807,62.19512314260314,0.0022321343421936035,-0.0022321343421936035,0.6209708737864077,0.5558035969734192,1
1981-06-09,0.5558035969734192,0.5580357313156128,0.5558035969734192,0.5558035969734192,0.4403852522373199,29898400,0.020491834226329386,0.027872827790874747,0.5725446522235871,0.5411830395460129,0.5079910725355148,67.46988164996101,0.0022321343421936035,0.0,0.2791087685673215,0.5625,1
1981-06-10,0.5625,0.5691964030265808,0.5625,0.5625,0.4456910490989685,6305600,0.012048146257140901,0.02784817994907374,0.5698660790920258,0.5448660746216774,0.5104017865657806,65.82278823302347,0.0066964030265808105,0.0,-0.7890990822251358,0.5870535969734192,1
1981-06-11,0.5870535969734192,0.5892857313156128,0.5870535969734192,0.5870535969734192,0.4651458859443664,9744000,0.04365083906385636,0.028826885745752536,0.5696428656578064,0.5498883977532387,0.5133928585052491,64.93507214110214,0.0022321343421936035,0.0,0.5452930728241563,0.5803571343421936,0
1981-06-12,0.5825892686843872,0.5825892686843872,0.5803571343421936,0.5803571343421936,0.4598398804664612,6451200,-0.011406901628317256,0.0287301602060288,0.5685267925262452,0.5549107193946838,0.5163392871618271,56.52173071743256,0.0022321343421936035,-0.0022321343421936035,-0.33793103448275863,0.578125,0
1981-06-15,0.5803571343421936,0.5803571343421936,0.578125,0.578125,0.4580713510513305,35940800,-0.0038461392306714526,0.028708027498523015,0.5671875059604645,0.5592633977532386,0.5184821444749832,56.52173071743256,0.0022321343421936035,-0.0022321343421936035,4.571180555555555,0.5669642686843872,0
1981-06-16,0.5691964030265808,0.5691964030265808,0.5669642686843872,0.5669642686843872,0.449228286743164,9312800,-0.01930504876214101,0.02926657057112201,0.5676339328289032,0.5626116111874581,0.5203571438789367,41.66665924920448,0.0022321343421936035,-0.0022321343421936035,-0.7408850109068246,0.5580357313156128,0
1981-06-17,0.5602678656578064,0.5602678656578064,0.5580357313156128,0.5580357313156128,0.4421537220478058,6893600,-0.0157479718951119,0.029177060265798208,0.5671875059604645,0.5659598261117935,0.5222321444749832,39.062503911553414,0.0022321343421936035,-0.0022321343421936035,-0.2597714972940469,0.5558035969734192,0
1981-06-18,0.5580357313156128,0.5602678656578064,0.5558035969734192,0.5558035969734192,0.4403852522373199,5762400,-0.003999984619141084,0.0286560547949767,0.5654017925262451,0.5684151858091354,0.5241517877578735,37.500010430809105,0.004464268684387207,-0.0022321343421936035,-0.16409423233143783,0.5401785969734192,0
1981-06-19,0.5424107313156128,0.5424107313156128,0.5401785969734192,0.5401785969734192,0.4280048310756683,6876800,-0.028112448507142784,0.026760020921294918,0.5629464387893677,0.5686384022235871,0.5253125023841858,33.802827495684284,0.0022321343421936035,-0.0022321343421936035,0.1933916423712343,0.5200892686843872,0
1981-06-22,0.5223214030265808,0.5223214030265808,0.5200892686843872,0.5200892686843872,0.4120873808860779,2710400,-0.037190159701978254,0.02582190695893432,0.5604910790920258,0.5666294723749161,0.5258928591012955,35.820897901792435,0.0022321343421936035,-0.0022321343421936035,-0.6058631921824105,0.5290178656578064,1
1981-06-23,0.5290178656578064,0.5334821343421936,0.5290178656578064,0.5290178656578064,0.4191618859767914,3757600,0.017167431652656218,0.02622662878920185,0.5578125059604645,0.5651785790920257,0.5265178591012954,39.43662978286812,0.004464268684387207,0.0,0.38636363636363646,0.515625,0
1981-06-24,0.5200892686843872,0.5200892686843872,0.515625,0.515625,0.4085502922534942,5756800,-0.025316471384483563,0.02278331099847007,0.5531250059604644,0.5614955425262451,0.5268750017881394,31.944450625662938,0.004464268684387207,-0.004464268684387207,0.5320417287630403,0.5267857313156128,1
1981-06-25,0.5267857313156128,0.5290178656578064,0.5267857313156128,0.5267857313156128,0.417393147945404,6064800,0.021645054672703612,0.023603000039986378,0.5470982193946838,0.5583705425262451,0.5274553591012955,38.35617891505161,0.0022321343421936035,0.0,0.05350194552529186,0.5200892686843872,0
1981-06-26,0.5245535969734192,0.5245535969734192,0.5200892686843872,0.5200892686843872,0.4120873808860779,5947200,-0.012711928651714999,0.023556050690476296,0.5410714328289032,0.5547991126775742,0.528392858505249,41.791044181268546,0.004464328289031982,-0.004464328289031982,-0.01939058171745156,0.5022321343421936,0
1981-06-29,0.5066964030265808,0.5066964030265808,0.5022321343421936,0.5022321343421936,0.3979384899139404,2648800,-0.03433474870066988,0.02432296234440161,0.5334821462631225,0.5503348261117935,0.5295089298486709,32.857145036968205,0.004464268684387207,-0.004464268684387207,-0.5546139359698682,0.4642857015132904,0
1981-06-30,0.4665178656578064,0.4665178656578064,0.4642857015132904,0.4642857015132904,0.3678719997406006,8976800,-0.07555556531364549,0.027232547248175542,0.5232142895460129,0.545424111187458,0.5295982152223587,23.809541217850665,0.002232164144515991,-0.002232164144515991,2.3890063424947146,0.4598214328289032,0
1981-07-01,0.4620535671710968,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,42616000,-0.009615348200119889,0.027146487326702058,0.5133928596973419,0.5402901828289032,0.5289732152223587,12.000017801909252,0.0022321343421936035,-0.0022321343421936035,3.747348721147848,0.4598214328289032,0
1981-07-02,0.4598214328289032,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.364334762096405,7571200,0.0,0.02636239504539495,0.5037946432828904,0.5345982179045677,0.5279910719394684,12.500020861616264,0.0022321343421936035,0.0,-0.8223390275952693,0.4441964328289032,0
1981-07-06,0.4486607015132904,0.4486607015132904,0.4441964328289032,0.4441964328289032,0.3519544601440429,4132800,-0.033980582209646504,0.02685951765371431,0.49419642686843873,0.5285714328289032,0.5264285725355148,11.538480630749135,0.004464268684387207,-0.004464268684387207,-0.45414201183431957,0.4486607015132904,1
1981-07-07,0.4486607015132904,0.453125,0.4486607015132904,0.4486607015132904,0.3554917573928833,3959200,0.010050212821287374,0.02665154095435966,0.48705357015132905,0.5237723246216774,0.5250446438789368,14.66667782253377,0.004464298486709595,0.0,-0.04200542005420049,0.4665178656578064,1
1981-07-08,0.4665178656578064,0.46875,0.4665178656578064,0.4665178656578064,0.3696406185626983,4155200,0.039801043604410724,0.028098173407205225,0.480803570151329,0.5193080380558968,0.5241071438789368,24.05064553332045,0.0022321343421936035,0.0,0.04950495049504955,0.4308035671710968,0
1981-07-09,0.4330357015132904,0.4330357015132904,0.4308035671710968,0.4308035671710968,0.3413427472114563,8220800,-0.07655504990436157,0.03149442656680591,0.4723214268684387,0.5127232164144516,0.522633929848671,20.212776383531548,0.0022321343421936035,-0.0022321343421936035,0.9784366576819408,0.3973214328289032,0
1981-07-10,0.3995535671710968,0.3995535671710968,0.3973214328289032,0.3973214328289032,0.3148136734962463,13792800,-0.07772018825669547,0.03174336939952721,0.45937499701976775,0.5032366082072258,0.5206250011920929,18.627462145085843,0.0022321343421936035,-0.0022321343421936035,0.6777929155313351,0.40625,1
